Order ID,Date,Customer ID,Total,Payment Method,Card Number,Authorisation Code
7b72331e37a641ea8144a7da03ef0036,2022-07-27 02:12:15,361604,259.68,Debit Card,3564358065315198,N/a
35922627cd014122a34c198d406c9930,2022-07-27 02:12:42,834032,95.96,Paypal,N/a,008dd58b46c54de13399577f6e86e05cfbfd83f0
93be62ae83c34e7282fca67de9a437e6,2022-07-28 13:07:53,730236,100.97,Debit Card,3526863735334682,N/a
2a97bb06324a43d2b630d50ee2fabf4d,2022-07-28 21:47:12,382696,238.39,Credit Card,3582330887927805,N/a
4f8b2146015d4cd99bdf27f7d857f015,2022-07-29 01:28:44,990158,28.61,Credit Card,3570275878705617,N/a
6e2a76c25ea14f25ad80bc288786c1bf,2022-07-29 16:41:33,169141,104.33,Debit Card,4428061005095,N/a
b3e1307d883d4d93b7f74d1335e09bfa,2022-07-29 20:34:32,847482,135.44,Credit Card,4184138808185654,N/a
aea1fe84772045c7b03a0e74684416e8,2022-07-30 02:44:17,215468,40.06,Debit Card,6519763917799813,N/a
a46dad946aa64b8a8d0a5ba1be00d0b8,2022-07-30 03:29:23,966735,31.52,Paypal,N/a,99ab8ae83731d7e0da436d7eddd27e041b3827ce
2421ba0bb3734cadad8e77d038930607,2022-08-01 06:22:19,443583,705.99,Debit Card,6011254266068193,N/a
93c2d75b27ba409b8b1ef79e8447e098,2022-08-02 02:42:33,281238,23.93,Credit Card,348406118056407,N/a
a1d58a4b55424340977a23e702070532,2022-08-02 13:43:29,827998,101.85,Google Pay,N/a,7a2e244147daadff867146da421f0510fe156a2c
227bab77619f4b8cb9704e56329a4a9b,2022-08-02 15:31:29,335241,23.31,Paypal,N/a,5589c1065bbcc0c4f5d4672d7b9e59e2e06daf0e
f196cc639d2b4b12a75477e2154919c9,2022-08-02 15:51:15,886509,406.99,Paypal,N/a,9ffc2b4e58d8fc4498d35f4b0dceccf14e34444d
7e1c9d27d6224acbbecd4915e5b77393,2022-08-02 21:06:47,885409,32.66,Paypal,N/a,07e434ad8568673827d0e62c7461b28c73bcdeb9
94464898f7b14553b5df87e3033e9ff7,2022-08-03 04:33:53,304371,118.46,Debit Card,2228659642547470,N/a
7fc36589445548969f78a8f779424d38,2022-08-03 08:19:33,926927,111.73,Credit Card,180074173385706,N/a
e5c726c0fac8421fbb6359046df34129,2022-08-04 10:33:09,969813,129.06,Debit Card,676181205979,N/a
1b9bfe1f15f54917b929bea725b26fe0,2022-08-05 11:47:06,410680,259.17,Paypal,N/a,877acd6f61fbc9098d9bb1b35f89053c24143695
dd66470ef32d42f2a1ddf7fdeaf8098d,2022-08-05 13:02:56,443583,201.88,Debit Card,4225306978353,N/a
14813b61853c4df98281c6af52aa7673,2022-08-06 07:13:01,226751,531.87,Debit Card,213197275631452,N/a
0477da8a3e904df9803f7cdb186e87b5,2022-08-06 11:09:43,239942,78.06,Credit Card,3581065365013899,N/a
2a87dc7cef6c4229afd49ff550b7053a,2022-08-06 14:09:00,361604,24.75,Credit Card,4735597411016735,N/a
06fe2374e768468383665251420fc029,2022-08-06 14:35:56,443583,44.57,Paypal,N/a,630beb09697131d64ce1c40e4884c616878f4e16
06f2c70fea1a49faa35bde39825d29fc,2022-08-06 17:30:41,325769,360.94,Paypal,N/a,754a1175b1f03f7328b979b0e1745f5e9da65d72
017fbd0e13704a8b856c2899ee7dbfc0,2022-08-07 16:59:15,882886,21.36,Paypal,N/a,47eddc9427df9bd058272a3bef2cef347a05a455
039581cf49174377b33e64213e96d798,2022-08-07 23:32:08,593564,90.56,Debit Card,4775062070902700,N/a
588714158a784f958d482ece45664e66,2022-08-08 14:41:28,483446,103.7,Debit Card,2238409240660442,N/a
8c93ff0af20b46b686ea23eb001ca92d,2022-08-09 07:17:43,342857,76.03,Credit Card,3585731831593717,N/a
0e570637a89e4835a212ab3330886679,2022-08-09 18:38:29,425345,23.49,Paypal,N/a,12f5f38d5c8c4dafe85a4256eb67aa09b9863fdb
9cfaafa6b31849cd8e9ea3f89b8e3636,2022-08-09 22:08:41,443583,27.24,Debit Card,4138921973917879,N/a
9b4a110a10a5439d8ce67b595af65041,2022-08-11 12:22:04,665380,139.48,Debit Card,4153022737216128,N/a
408ea2bde7114617b6cc7b9fa8508b1e,2022-08-11 13:26:18,910941,65.86,Debit Card,341194238162878,N/a
0d77da1273d94eefb9fd8de748b9a847,2022-08-11 13:58:31,731186,28.61,Debit Card,4221897831218,N/a
d7a3cb4e88cc476f8ca58ca64a32b993,2022-08-12 09:02:51,927403,78.69,Credit Card,4459959132712014,N/a
7cd6f9415f9f4f0e88f4021a80254082,2022-08-14 04:10:45,963644,45.43,Credit Card,5425024880634734,N/a
b83eb0d37c624564950bb10fefc63ffa,2022-08-14 12:22:25,134732,326.94,Paypal,N/a,3b51c70e1e3e53b79ea82e4c8cd421337ea7eaac
8a395ee968924faf8171cce780b9b5fc,2022-08-14 12:23:25,786730,48.87,Credit Card,3556628112104757,N/a
13d45e0f0e434fcea76fcf7a1603aa56,2022-08-14 13:21:46,425540,20.2,Credit Card,180041792234904,N/a
c80ae335bb3f48cd843d69a310736e60,2022-08-15 00:55:53,443583,80.26,Google Pay,N/a,9d4c7f892f8a6764cf2293b5903bba6c97d98bdf
781cd694b322415ebdd76f94f1097044,2022-08-15 04:09:12,408732,90.44,Google Pay,N/a,cb68e579a7cc154ebb26475f2949f450f312135c
d3bea5c9b6b6445bb7267fed5a824000,2022-08-16 10:42:26,643844,24.41,Credit Card,6011371073060815,N/a
f48b9de7768545b3b45bb2d7b1ad73bf,2022-08-16 15:55:51,443583,98.61,Debit Card,344968578273081,N/a
3edacaf73d9f4ab9a7e89b932b3ac997,2022-08-16 22:52:48,120455,253.48,Debit Card,4687486176355272,N/a
21c9bd3802f64353a6eb5a41d33bf34d,2022-08-16 23:20:42,794467,121.41,Debit Card,586005506892,N/a
f907e935148642a582508855df394368,2022-08-17 07:16:58,339456,157.91,Debit Card,374495763974359,N/a
45d451753e4c44799212277b2c5b4464,2022-08-17 21:20:47,456222,111.35,Paypal,N/a,11a9614514d62342ab8eeefb066dea9163e34039
8a51dfd50c5b4f358567535849cc5a68,2022-08-18 06:42:30,910941,88.47,Paypal,N/a,17182ac798b241b1089cb05aea6406efb6b0a23c
1017d30d080241968e7c8da3ed4d2217,2022-08-18 12:37:08,582767,76.61,Debit Card,38126361091894,N/a
48cab7cd8d79486fbe23958e0ab51522,2022-08-18 18:30:14,361604,72.92,Debit Card,4050462315913,N/a
c2208207f46243b6b3988879a7ae420a,2022-08-19 09:44:38,215468,173.65,Debit Card,345651528015518,N/a
b0fe48e77293484ca35a876fc5cae418,2022-08-21 20:19:41,112948,108.12,Debit Card,377320421740736,N/a
9cc31a697e7a420c9a1f4466efb44caf,2022-08-22 16:34:46,415217,74.89,Debit Card,30346969056861,N/a
8e67f63f441f47c2ace2bf78b009adc3,2022-08-23 03:10:34,335241,120.95,Paypal,N/a,48031f903cf67104a4be7bdea29733c14fbf8031
0b0d57d68f9b482395d04d2ebe2ca229,2022-08-23 05:31:43,663543,244.31,Paypal,N/a,6816fec67f1d4a317089bf475042de28f88961e6
87aadd62e70d4079a7ab5c2e5dd271a4,2022-08-23 08:12:23,923261,43.5,Google Pay,N/a,8704abe19550b21d699dab2bc5d46737f9e3a1c0
b8ab0b1d42504f2f8de17b4efebde613,2022-08-23 16:29:15,191141,232.62,Paypal,N/a,37642fa0b2e01bc9ac8b9e7ab682b51aa2e43540
ef22a937d0744dfab3061f43431c1c7b,2022-08-24 10:16:38,335241,154.54,Paypal,N/a,c23434d9024a581eb4880d30e201706a9a043dcd
dfea742f6d5c49c2a1da4d78ff82eceb,2022-08-26 19:21:20,185409,333.46,Debit Card,4706567853051236375,N/a
0d1cfccf477d471bb5857b008d69036b,2022-08-27 11:54:34,508268,17.46,Credit Card,3561651195871889,N/a
79ace841f2fd4f7682ce2f0f85b24289,2022-08-28 01:11:40,294735,20.87,Credit Card,2253939373476406,N/a
6e8892faa447415db1846f88df8b6ae9,2022-08-28 15:01:11,767602,336.28,Debit Card,3544443045406708,N/a
6c2860b5658e4e9cb64543cb7a1a59d6,2022-09-01 01:09:44,429908,52.0,Debit Card,36184202649695,N/a
9387c7fcedb9434aa98b312ab10b92fe,2022-09-02 00:42:00,618595,80.68,Paypal,N/a,a0ee4629dcdca44395a2ab0f5b6b629d056bb003
c771428d32394d51a7566eb9dd68ab50,2022-09-02 11:47:24,124100,183.77,Credit Card,4379924400991,N/a
e3045e349b71461aad89bf7d49d31636,2022-09-03 11:50:14,745409,71.13,Credit Card,180009793977144,N/a
044278a6c2414b30859192ae4f2d1c60,2022-09-04 10:04:16,443583,10.99,Debit Card,4344931217409260,N/a
642b50f2ac5f42269dc00e7287358223,2022-09-04 16:07:23,922183,245.43,Debit Card,4130497664936484231,N/a
00b6c1eadf8e4202b402a75407220b0c,2022-09-05 01:53:22,378449,52.3,Google Pay,N/a,1f9869c9fe9eaf0d4794d4081fd1a2c06d91a356
28aae53d591f42b2b58411b7806a357c,2022-09-05 07:34:51,456932,48.8,Debit Card,4813360338083,N/a
2f320ce7d37c4c89a07d7f822350cddc,2022-09-05 22:00:18,910941,37.91,Credit Card,4391589928559048483,N/a
5f74468a836d4f46812f2afb1e83e444,2022-09-06 03:05:54,120455,81.3,Google Pay,N/a,d0d7fa0dd3c8367e1ab30fe1d87e51b4925ebb76
b1dd92ef1e0e462c8255cd336dfa9d0b,2022-09-06 16:25:48,847482,55.45,Debit Card,5434570911056676,N/a
757e24fc783a46ec9bd259796ed09224,2022-09-06 22:35:26,601373,10.98,Paypal,N/a,a28281de26071596d49141a53e5587199f16c226
bc7db0eabc0c4311919480fb96aba41d,2022-09-07 09:33:35,191141,872.14,Debit Card,4010026989014788102,N/a
ea2391f1e11c4e5895f2e9d43702f5bf,2022-09-07 22:42:29,335241,21.36,Credit Card,2338086755777784,N/a
e0ec6513949a472e9890c93b67acd76f,2022-09-08 07:08:43,855670,372.03,Credit Card,4616133711159,N/a
0ec759c237b9464da7134b6613b53aae,2022-09-08 10:41:45,665380,114.51,Credit Card,6516599686112975,N/a
742f90f7eab74a47b2191677ec1f12ad,2022-09-09 09:50:41,185409,286.59,Paypal,N/a,750d864846201ed0bd5ffef489eed951de3433cf
d0e454c655c14de7adc6d9b8c596da89,2022-09-10 08:27:41,364011,88.02,Debit Card,4898066363107761856,N/a
5675f9e65e2a4a448cdeefb1baac9d7e,2022-09-10 11:51:16,185409,97.48,Debit Card,213124080291926,N/a
f814cd6465cf4a75ab1fadb79ec94f70,2022-09-11 14:25:47,790206,151.14,Credit Card,6552931838842156,N/a
3265b47d40aa413695b76abfeccc5adc,2022-09-12 05:51:55,601373,83.76,Debit Card,2267430019119729,N/a
8711d576441c48378552499d10bcd833,2022-09-12 21:32:06,131118,129.68,Paypal,N/a,041f620fcbb88e761e628aaa18c0bbb323cb9ab1
68a5a6ccbefe495cae266ca0bf9fccba,2022-09-12 23:10:17,380646,69.1,Debit Card,3519116055118147,N/a
84ef81d994fe4771aa29fe2604308556,2022-09-12 23:48:14,348807,18.83,Google Pay,N/a,dfc4ccb20aa7f28f71a6d0f776a8a3cfeeb100c2
c504d5a910404a0d801cff4bd3de5ab6,2022-09-13 07:27:37,635403,74.89,Debit Card,30372075775459,N/a
53429c45354449948df3943ea8b0a8ed,2022-09-13 13:36:06,570490,140.7,Debit Card,4348358490557084,N/a
c9a0ab0c1ba044a0a00713356bc3d617,2022-09-13 21:11:12,692993,48.45,Paypal,N/a,cfc923fa02e1f9eb38ed0c13c922250bbbd45e20
72a482139afd40e1b1cd51c8637351c1,2022-09-14 17:31:35,443807,186.16,Debit Card,4879813667850703899,N/a
ac10498d1bb8406487c2f8f3ddf5ede3,2022-09-15 01:00:36,523523,125.18,Paypal,N/a,a31af8a52e23042d88c52b645b8fa8860257ee87
6fce0e71e8e947cf80365ace25fb6e57,2022-09-15 04:26:59,960029,535.15,Paypal,N/a,b6abc29b00b48390384f66c7795c9bc294165a7b
2c0bc10a853c42ccb86f23a382eb97f5,2022-09-15 05:32:38,314890,170.95,Google Pay,N/a,68c5c025c40469be35c08f7cf125efba3533f2ba
3bef268c00244e78a84d3eb3500842b2,2022-09-15 10:22:41,361604,36.91,Debit Card,3541672305536936,N/a
292a536587644804b2388feed1165f31,2022-09-15 13:36:55,314890,189.06,Google Pay,N/a,5f6ec404153632a74157491ddb6b53adb67feb05
b353bcdc1b40488f9ae07cf359773e60,2022-09-15 16:59:08,526183,37.21,Debit Card,4770097426518692475,N/a
1a4eeb7f8bfb4f26bc9d091001dc284f,2022-09-17 05:31:30,401793,133.63,Credit Card,30435555983297,N/a
bb998a528b05478c9dde923feab5970d,2022-09-18 08:50:36,456222,92.9,Credit Card,30098375776943,N/a
35420df904374d6b89ecda9620029fc6,2022-09-20 16:23:49,456222,271.35,Paypal,N/a,68dd1efa4f455adf512c30bcc24e23832458d448
fef9eae295ec472b9a89d2956e958d9b,2022-09-20 18:45:27,729447,67.63,Credit Card,4701883959470964642,N/a
5d48a719950f41d7b32cb0708ce39a59,2022-09-20 22:59:44,328349,89.46,Paypal,N/a,eccb774e7526d6630fc7e35f635181f9794e5427
198fe6a3f5eb4ae483185187657bee70,2022-09-21 00:53:48,361604,73.53,Paypal,N/a,aeee239955e71946d708039d0d05b72593734f18
1dfade137f674f0b926b98527b3c798e,2022-09-21 03:41:32,897565,12.99,Google Pay,N/a,cf2564890a921a93f1acacc156697f02b80e9261
7b09c18cc46f4b8789d479c9ed5e5812,2022-09-22 01:08:22,204047,110.34,Paypal,N/a,9e5f6d7375db7673cb7619a69247e2cf19d0e86c
fd0b0a1c61624db7b41e80c1038c49fc,2022-09-22 06:31:00,960029,113.19,Paypal,N/a,c977f66e98d088c095318fdf0070a2709b7a9007
b866ceb35b2145968d72b0352174b058,2022-09-22 22:16:29,456222,122.56,Credit Card,3548844190499479,N/a
b2ad0eed5b194d649fbf328c4a79fdcc,2022-09-23 09:04:49,508268,28.59,Debit Card,345232885029697,N/a
67c52a8d6a754ecf846c69f553d3405b,2022-09-23 15:54:34,671942,10.26,Debit Card,371075711512726,N/a
53c032e790d34cb9a70a65bf11faae1f,2022-09-23 20:35:23,339456,172.63,Credit Card,4882697705651188,N/a
3be3eea3334848aeb45e9af1f1946381,2022-09-24 10:39:55,858217,24.73,Debit Card,4469025724453876145,N/a
ca5f4f4c0b444157b00a077231785d55,2022-09-25 17:03:53,663648,54.1,Debit Card,676216722501,N/a
c45e084f93294af59afa1a7a00e1a082,2022-09-25 22:26:19,305478,139.69,Paypal,N/a,5d3828f9b95e53ca107f69f6a4a8208c45be9c1b
c1c9b86b0ddb469a87fd18686c85795b,2022-09-26 06:13:18,810291,21.36,Paypal,N/a,3c0976e237eb484ee2ebcc5458186301d7867011
8b05ba37921341d5969b9244b3a12dee,2022-09-26 18:07:39,443583,32.34,Debit Card,4634560115988056,N/a
16292934d49f40e69221f1edf31c1084,2022-09-27 07:48:34,443583,381.87,Paypal,N/a,9ebefd2743af39089b8decf0a013b0ed4663f57d
0e1adde85c4f4142a3c34e60f5589179,2022-09-27 08:44:30,966735,38.72,Credit Card,213163830744115,N/a
0670f880c43142468c99de895c8796f3,2022-09-27 17:33:36,922183,272.71,Google Pay,N/a,f814e77556690aa997fcd0380f49295011f205b7
ff2d02a901d74d0ba126e44b0dd665c4,2022-09-28 05:53:40,829042,120.46,Debit Card,6011142538700711,N/a
03630bfda1e348df9bf3af1a81fd1dd8,2022-09-28 09:28:13,663543,129.49,Google Pay,N/a,61cbe0c1fc270c21b1469150d4b1058c45cc4fde
e1a13f66aaa94d768165f878cffe39fd,2022-09-28 19:14:46,960029,17.25,Debit Card,2224377200904298,N/a
a1f0a55375464a638813b4176b33fa8b,2022-10-01 04:04:09,969813,47.86,Debit Card,3519621157241572,N/a
8ea9d352e9424041a87af7a1a11e0490,2022-10-01 09:50:01,361604,100.04,Debit Card,213102367544670,N/a
0625bc0bf2f74328ae9aee4df422eed4,2022-10-02 05:16:43,398144,116.72,Debit Card,213160016062015,N/a
65a0058b69514294842f41c921cafa53,2022-10-03 01:57:17,519337,384.21,Google Pay,N/a,9b8a9db5b2f22ef1f77492e585fc1a39b906c3fb
7176c054184044ee8c2db01dad3b7349,2022-10-03 21:58:30,820789,2097.76,Debit Card,180046781925529,N/a
91584e06fd984762b5d4c033a191af27,2022-10-04 01:26:44,665380,102.69,Debit Card,3533098973363801,N/a
2b478ffa34a7448aad70bd9ce23cdcb7,2022-10-04 10:06:25,671942,170.08,Paypal,N/a,73fc08d4a50976d0d59223ad3d05fece1de1073a
96b383833e53445694c597b920fff5b7,2022-10-04 19:12:01,215468,63.38,Credit Card,4519257764977759,N/a
610102943f2e49d2b8524ba08641e96e,2022-10-04 21:00:53,456222,98.93,Debit Card,2224404345968002,N/a
ca9d57cc1a8f449db01cfc48aaa910b0,2022-10-05 07:36:27,288012,234.9,Debit Card,30015194437218,N/a
aa8aa8c1fe8a4d9aa99aa8b3e4d0cafb,2022-10-06 16:57:38,959978,222.23,Credit Card,213146047890961,N/a
aab89e16132543e7b3e5e3b0c4ac73c7,2022-10-06 23:56:33,242752,15.08,Paypal,N/a,b5e35a7e5a38a7cad06519c41d0d96ff6f9c2c57
0fda4a3e0acc4163bcc1d4924d16a70c,2022-10-07 01:53:34,628899,62.08,Google Pay,N/a,fab240a0699484c4f08e09b1cc9651bdc23ba7d3
458e4905b8424f74a0faf2c9a854e0e0,2022-10-08 04:51:57,757296,122.75,Paypal,N/a,9451fa820a2b88e403ea8bf440c10dc4091f74c1
d64130636894464191eb6f66e88f808a,2022-10-08 05:00:20,215468,181.88,Debit Card,4859725233112917,N/a
5546c3675338468abd3d4c010dabd9c4,2022-10-08 22:39:15,144140,123.54,Debit Card,676241042065,N/a
f4e29f9d8ab0497eb61a5742acc53005,2022-10-08 22:42:02,960029,96.86,Credit Card,213197179502262,N/a
235dc9087de244a8bccf12222cab7782,2022-10-09 05:42:08,670624,180.32,Debit Card,5446609963659098,N/a
62535aa3f787484085551231ae062ef2,2022-10-09 07:23:30,193039,43.81,Paypal,N/a,a13327f1da3d47cedeb7a1cda0bd8885471cbd8c
9f5f4797c4754d618b60cfbf6ed3b06c,2022-10-10 00:47:17,302098,199.29,Paypal,N/a,8d240a358ef5c2bc7ffe5079d16a16dd35ead8e2
04565590a68d45bbad809ff0b0db2c2b,2022-10-10 03:44:01,302166,11.68,Debit Card,347402839061074,N/a
5299e5e697b048bbb0851e022f3d205f,2022-10-11 02:22:29,582767,87.97,Paypal,N/a,2935adaf96d6504a3bf11f7c0cc70b3aa1597951
486fb6327f184eac8cd8d981ff923c4c,2022-10-11 05:46:27,215468,48.5,Debit Card,4943933789844416,N/a
6d5f975304d14970ad5eedc218f5339a,2022-10-11 19:30:40,365663,229.5,Debit Card,349177975300357,N/a
4b62d6013b0544379b79150a8657cbb9,2022-10-12 10:28:09,893864,57.94,Debit Card,2386291149139227,N/a
79f950570ed944418d0bf548da6e8b5b,2022-10-12 14:57:09,443583,58.15,Google Pay,N/a,c2294bc3e78b05243d837a9a6d190f59c741a985
a06c3cdec3884d38996f113f77bac880,2022-10-12 18:47:55,992035,19.76,Debit Card,3591324244205624,N/a
73522090c32142f5ae5d7ed294c14c0f,2022-10-12 20:00:37,456222,79.46,Debit Card,4568425662601496,N/a
1a9209098a2449df8c5b3865d5366a4b,2022-10-12 23:43:00,209952,46.49,Paypal,N/a,32c1f543ebdc4afeb20a0b3208579664cf906105
d127861cfa97480eb3be2cdfca8a7e1e,2022-10-13 00:05:13,751007,351.94,Paypal,N/a,6bccedc1b4840f5bbf2b4c0cc4d3d9af362ee5e5
2dc32584cf664203858576ec0389f748,2022-10-13 02:03:21,573245,109.3,Debit Card,6526366138780793,N/a
0cd8f404d45240a4b809c52b934f4f3b,2022-10-13 22:37:08,863719,76.05,Google Pay,N/a,6462a74af34df4eb4757f01cae64d578e6a38eae
bd461b17f9e0499a91626172b5f117a9,2022-10-14 06:58:06,275110,310.73,Debit Card,2713548634653051,N/a
80e396368f0d46568aae8e2d7c69a654,2022-10-15 00:21:27,769809,28.61,Paypal,N/a,767079248dbbb90c4ec6201df2c84c5231df22af
3a7406eca604464c8a27b4b7a81d2f7c,2022-10-15 11:45:53,120455,41.51,Debit Card,3588572580367821,N/a
1c104ab20a334593aa24669d9c7f24b0,2022-10-16 02:55:51,991446,103.24,Credit Card,3512163409356012,N/a
d9c7e0c999ad4701af4c628c960f8eb2,2022-10-16 08:23:54,265713,194.53,Paypal,N/a,c76bb108f2bb45884e11aaea50172ac9354cb8e5
ee35b735dd024a5ba851d5ae4ac52d01,2022-10-16 22:53:42,625391,164.15,Credit Card,4613136186971076,N/a
5108e8943d3542bfa08abd75be56a1c5,2022-10-17 14:06:23,760665,261.65,Google Pay,N/a,df6c09020c8ebbbf642460cf74f6598de095598d
0300226de87040888217ee83bbee1fcc,2022-10-18 13:52:55,506073,109.67,Debit Card,3505013232912979,N/a
fc16baf9f3674001812a83129097d988,2022-10-19 01:38:59,153793,137.19,Debit Card,6011685474230671,N/a
34d2c53454724d5bb55e4def012e8648,2022-10-21 13:42:39,215468,32.32,Paypal,N/a,628d01c9205ddb8ad46f7ebdd6da18fe32d23199
ce6a581ca8374a67a2e1767e15896ef7,2022-10-22 04:46:41,339456,468.61,Paypal,N/a,a4d9669dd70554ddf0aa442d4fe73ffa768b7e31
0f35ee12405544a391355753ec22ee5d,2022-10-22 06:19:43,852240,43.5,Debit Card,2392212642236486,N/a
2c3a9d548e5644cd856e6ba0c51023b9,2022-10-22 09:02:22,501424,45.97,Paypal,N/a,121080b8e0222acb19a91d12eced1fbffe86e295
c8b0eb0e1d78467cb6a89f0f414d02ab,2022-10-22 15:00:14,960029,269.55,Paypal,N/a,4d74a35a9b7c58b5c39f23347911c9b48eeca67e
4984b3155c1c42549bfdeb3f02c117cb,2022-10-22 20:01:18,215365,25.2,Paypal,N/a,443c09a787721455625598dbe76a99d016211f44
74f0015192ff43cf874257aca9abb99f,2022-10-23 08:07:36,153793,36.49,Paypal,N/a,363b0e57b114fe5b52bffbd5f2eb5edf7b3aa396
c8cd31c04a254b2db736acb1aff93c12,2022-10-24 18:33:07,410680,279.83,Debit Card,4124457169073025,N/a
b62e7b0e9d534795a63ee57ba0a1acbb,2022-10-25 02:48:44,443583,500.92,Debit Card,4126729117962667,N/a
3f37ab9dc4c24f608d40603d2a4aaefc,2022-10-25 12:32:17,146953,95.64,Paypal,N/a,0c4d07fdc23bfe7b19ed2e2a31083e8c215a734a
76bc59fffd1c4adb96ff98bcae105919,2022-10-26 16:13:25,352219,56.77,Paypal,N/a,252209817a171ce27cf8fa0e590c436692037246
557c36c82f904d10b2e09ebd6520ed59,2022-10-26 17:47:07,927426,177.42,Credit Card,3515728990907402,N/a
1b83323d096d4909830f34b1e487e662,2022-10-26 19:13:43,709275,160.5,Debit Card,3560368948906554,N/a
aab00f3da93a4c85a1c25b30f294c271,2022-10-27 02:03:16,506073,52.61,Paypal,N/a,75185b84208b22ccf854eed8af2012e712ca8e5d
510709c442584610b0d1259dedc67112,2022-10-27 08:44:31,443583,193.24,Google Pay,N/a,f885f78329b439736447b2cc42f41089eb71dc86
beb1e302d69e45589b00add325296365,2022-10-27 15:58:57,425540,106.52,Google Pay,N/a,c8ee2ff060aa18957ea49bb9b1b318b0c1349630
700cc1209d464160b81f935498e53109,2022-10-29 03:26:31,250368,387.9,Paypal,N/a,c5fed9171737616f19340003f419e3ed5e3cacd3
e225ccd270e542dcb86f9df5ee530455,2022-10-29 05:16:41,215468,44.48,Paypal,N/a,dd41c231b8c5caa08a387485fb55901a9fde973d
1caac33ec5f746bb9c6eb85dd0ae54b9,2022-10-29 22:00:11,927426,77.9,Paypal,N/a,7c0c0d53a12cc0ab2641a70bb760f3ad35e39a7c
3cec07e3bb8c4ef8aed1a7e49e4180a2,2022-10-30 07:28:48,729447,241.96,Paypal,N/a,7f38e0122974e7dffe165723db9e6cdef637e962
348b90e739924562b391127d6326c94f,2022-10-30 22:10:07,153793,39.08,Credit Card,4051418716979290018,N/a
dcea80efde204a438574c9dca0bbc8fe,2022-10-31 07:07:24,751007,202.63,Debit Card,675936793685,N/a
48787a42b4004065b175455b88ff9a3f,2022-11-01 07:12:34,186398,131.41,Debit Card,4296297452863233,N/a
565cea6b72ed4c07a0de66a673c4b2ed,2022-11-01 10:05:40,944584,168.91,Debit Card,3579092103258408,N/a
cfdbe6b863cb455a94e0e53aec6effff,2022-11-01 20:01:31,834032,126.89,Google Pay,N/a,93eed848e1ded52a9baa425752984d5b2ffe10b0
3411a17ed73d43ca8b1862e5a0d30443,2022-11-03 00:13:27,361604,598.99,Debit Card,4290047013741345103,N/a
8ea6ff7497254c458e0f43d6906d4b06,2022-11-03 02:52:08,443583,41.76,Paypal,N/a,6e376cd4729ab2a34ab8a57647e27e4002e990c3
c516601e833b4209b462e9b65a31569d,2022-11-03 08:53:11,124100,180.59,Google Pay,N/a,dfc385330c6bf5bb930b124dd2dc2b280ca0cbf0
4f64edf709004076bf844bbb88e05fc5,2022-11-03 18:25:14,500637,25.6,Paypal,N/a,dc01ae947b97564c50743e6be352c45fd6981b6b
87f9a225b09e49e4824a6154a78dac2a,2022-11-03 18:59:03,361604,310.25,Google Pay,N/a,33644239e57bf08a926811034c0d107a7150a4d7
75ad188ef8a24d369383c53e93d29395,2022-11-04 11:06:28,134732,144.51,Debit Card,180001475930079,N/a
c7ef632a4d844858a69883597f85eed7,2022-11-06 15:44:59,363828,239.44,Debit Card,4410914524076773,N/a
768f0fad3db5442abc8e00c9d45cab68,2022-11-06 22:45:08,443583,18.15,Debit Card,4423549881505660,N/a
dbe51d07ccf24e00b10197923c822c9b,2022-11-07 06:37:09,169007,43.5,Paypal,N/a,6a1b46972cd779126f20ea60a9ca73c2a7cbaae4
0e9d349e53644725aa87a4492b81062c,2022-11-07 09:15:04,601185,56.14,Paypal,N/a,fd8a20730e67d1d8698de89fea34ffaad5d9c9fb
2139ac2a224b47aeb8b40bc37cb14923,2022-11-07 21:55:15,342168,779.59,Credit Card,4826819965701011,N/a
cb1b6cf5b7624965bc55c84a8a50d438,2022-11-07 22:46:50,508268,20.74,Debit Card,501867309533,N/a
c0d5eedc7fb1489a905d4fa37202e66e,2022-11-07 23:42:59,304371,234.25,Debit Card,4213702624543340,N/a
70c91ac1903f40b7b7db767298839344,2022-11-08 02:04:57,605174,135.78,Credit Card,3570913484804768,N/a
349e1cb11bee483a9f99b43cd4b1b8ed,2022-11-08 12:35:28,149804,28.61,Paypal,N/a,444cb6d855ce8dbd6140f11de0f39454a30f050b
54cb583889be40e09a71371b44016a3a,2022-11-09 08:30:44,215468,68.44,Debit Card,4325045435634634184,N/a
71ae1a73391b44fc88256399afc17ae7,2022-11-09 11:40:36,215468,68.57,Google Pay,N/a,7b426d32cc5ec3645277f3f0ad6edd51edcfa1c3
321dddf465154c0d97c57a9ddc368b07,2022-11-09 19:52:02,508268,54.65,Debit Card,4631201970860013597,N/a
64f6c1d5cf104f5083edf6fa1f468592,2022-11-11 08:40:41,903588,38.27,Debit Card,503818702758,N/a
c0712a1a6a954210bf772e6de956f98f,2022-11-11 11:51:39,425540,92.29,Debit Card,4018284725536,N/a
dfd706e54677471d93ab17b019037bcc,2022-11-11 14:32:02,443583,81.06,Debit Card,3564842425942056,N/a
efb017a443be4f4bb04f91474f2de94c,2022-11-11 22:32:45,254052,141.73,Debit Card,30490085846282,N/a
71662dd2c22e423f955bf67a5b5d6c78,2022-11-12 13:59:41,631298,168.12,Credit Card,6528200471428249,N/a
ef0bc9765562464ba82b5e7737eb6606,2022-11-12 17:45:30,601373,95.63,Debit Card,378422668558794,N/a
